,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
329,76561198117824034,https://steamcommunity.com/profiles/76561198117824034/,"I refunded this game two times, thinking it was too complex and that I'd need a PhD to even be able to comprehend what was going on. This game is very, very bad at introducing itself to new player, I'll tell you that much lol. However, once I caved and bought the game on sale a third time, I committed to it and now it's easily my favorite Paradox game. If you're looking for a robust socioeconomic simulation from Paradox that offers actually interesting simulation beyond just a surface level, this is the game you want. The population is dynamic and ever evolving, with population expanding in real time down to the individual citizen. These citizens have different roles which can change depending on the conditions they're in. These citizens consume resources, different depending on who they are, that also are individually tied to a global economic simulation. While this game can be buggy, it offers a level of complexity in its simulation beyond any of the other paradox games. Because of the detailed population mechanics, the game feels a lot more alive to me than other Paradox games (CK is also good in this regard, but in a different way). The economy is also alive in a sense and can function on its own with only moderate input. The short timeframe is also to this game's benefit I feel, as it avoids the absolute slog that CK and EU4 can end up feeling like after centuries. A full 100 year game is still very long, though, make no mistake. Things move fast in the Victorian era. Overall just a really great grand strategy game, certainly one of the best in the genre (if not the best, but that's heavily debatable of course). Make sure you get the dlc, they're essential. Also check out the mods, some of them are really great and add some really good refinements to the base experience.",Recommended,1485.0,183.6 hrs on record,Posted: 10 May
330,srgtpeanut,https://steamcommunity.com/id/srgtpeanut/,It's ok,Recommended,6.0,"1,007.8 hrs on record",Posted: 3 August
331,76561199014656700,https://steamcommunity.com/profiles/76561199014656700/,le epic,Recommended,6.0,30.5 hrs on record,Posted: 14 June
332,76561198992858283,https://steamcommunity.com/profiles/76561198992858283/,"It's. It's cool. Don't buy though, vicky III confirmed lol",Recommended,49.0,54.7 hrs on record,Posted: 21 May
333,76561198850131965,https://steamcommunity.com/profiles/76561198850131965/,I play as Japan and make the world my waifu! I recommend it is fun to play,Recommended,58.0,283.9 hrs on record,Posted: 26 April
334,76561198057051054,https://steamcommunity.com/profiles/76561198057051054/,it sucks,Not Recommended,7.0,"2,104.6 hrs on record",Posted: 1 April
335,pidorpidorpidorpidor,https://steamcommunity.com/id/pidorpidorpidorpidor/,♥♥♥♥ game,Recommended,8.0,"2,382.0 hrs on record",Posted: 25 July
336,76561199079129650,https://steamcommunity.com/profiles/76561199079129650/,haha britain go brr,Recommended,16.0,40.0 hrs on record,Posted: 19 July
337,Mercury25426,https://steamcommunity.com/id/Mercury25426/,"Better than eu4, ck3, hoi4, last great paradox title.",Recommended,45.0,"1,421.8 hrs on record",Posted: 7 May
338,76561198161214640,https://steamcommunity.com/profiles/76561198161214640/,s,Recommended,1.0,450.4 hrs on record,Posted: 3 May
339,87654567890,https://steamcommunity.com/id/87654567890/,SUCK MY BAAAAAALLLLLLLLSSSSSS,Not Recommended,27.0,99.6 hrs on record,Posted: 3 March
340,76561198453746476,https://steamcommunity.com/profiles/76561198453746476/,nice,Recommended,4.0,105.8 hrs on record,Posted: 21 April
341,ludigil,https://steamcommunity.com/id/ludigil/,Best PDX game. Vicky 3 when?,Recommended,23.0,38.9 hrs on record,Posted: 21 April
342,76561198260268366,https://steamcommunity.com/profiles/76561198260268366/,Best Paradox game,Recommended,15.0,26.5 hrs on record,Posted: 16 May
343,76561198932704859,https://steamcommunity.com/profiles/76561198932704859/,I can't wait for Victoria III!!!,Recommended,27.0,6.2 hrs on record,Posted: 27 May
344,kernelinthekitchen,https://steamcommunity.com/id/kernelinthekitchen/,"Spend hours learning mechanics that don't make any sense in a game that doesn't explain anything so you can come to find out said mechanics actually suck and the game isn't fun to play. Bonus fun if you use the HPM mod where random, unavoidable scripted events can cause you to lose wars you're winning, half your country to get annexed by someone else, or have the world declare war on you.",Not Recommended,320.0,29.3 hrs on record,Posted: 16 August
345,76561198426009258,https://steamcommunity.com/profiles/76561198426009258/,I love simulating economies in the victorian era and comiting war crimes on millions of Africans,Recommended,81.0,136.7 hrs on record,Posted: 3 August
346,76561198403192810,https://steamcommunity.com/profiles/76561198403192810/,"I wish I was in Dixie hurrah hurrah, Slavery isn't based in this game so its not very realistic a big shame,  installing mods is a pain and you cant map paint like hoi4 or eu4 asides from it not being fun at all it is well worth your money.",Recommended,190.0,83.9 hrs on record,Posted: 29 July
347,76561199011388704,https://steamcommunity.com/profiles/76561199011388704/,Fixed my problem,Recommended,14.0,6.2 hrs on record,Posted: 8 July
348,isisfreedomfighter,https://steamcommunity.com/id/isisfreedomfighter/,you can make child labour legal 10/10,Recommended,31.0,19.1 hrs on record,Posted: 14 June
349,sicariusflamus,https://steamcommunity.com/id/sicariusflamus/,"THERE ARE TWO sides to my feelings about this game: the side that really really likes this gmae, and the side that absolutely ♥♥♥♥♥♥♥ HATES paradox interactive. Paradox Interactive is the publisher of most games like this you see floating around the steam store. Their most notable titles are Crusader Kings, Europa Universalis, Victoria, and Hearts of Iron. theyre generally high quality games with good production value. but thats where their good things end. every game is treated as a ""launchpad"" for several ""major"" dlcs, all of which's contents should absolutely have been included in the original release of the game. Often times, these expansions dont even change much, and they ask for a baseline of FIFTEEN DOLLARS for each one. it costs nearly THREE HUNDRED USD to buy all of the dlc for crusader kings II, even though that game is free. This isn't the thing that really got me riled up, though. It's the fact that paradox acquired one of my favorite games of all time, Prison Architect, and within a few months they churned out a garbage DLC like they usually do. I really like the games that paradox puts out but i seriously cannot and will not continue to support their business model. ♥♥♥♥ you, Paradox. Eat my ♥♥♥♥♥♥♥ shorts/10.",Not Recommended,1031.0,132.3 hrs on record,Posted: 11 June
350,fagguete,https://steamcommunity.com/id/fagguete/,Product received for free Economy.,Recommended,30.0,136.1 hrs on record,Posted: 7 June
351,76561198396930277,https://steamcommunity.com/profiles/76561198396930277/,dlc is essential,Not Recommended,14.0,20.0 hrs on record,Posted: 14 May
352,76561199007180111,https://steamcommunity.com/profiles/76561199007180111/,Still don't know how the ♥♥♥♥ the economy works.,Recommended,40.0,314.9 hrs on record,Posted: 2 May
353,76561198259344354,https://steamcommunity.com/profiles/76561198259344354/,"Pros: + Unique gameplay + Very addictive and infinately replayable + Simple to learn, hard to master Cons: - Not victoria 3 0/10 would not reccomend",Not Recommended,123.0,252.3 hrs on record,Posted: 31 March
354,76561198849638218,https://steamcommunity.com/profiles/76561198849638218/,pretty good game,Recommended,14.0,48.9 hrs on record,Posted: 19 March
355,76561198856277868,https://steamcommunity.com/profiles/76561198856277868/,epiiic,Recommended,6.0,605.6 hrs on record,Posted: 11 March
356,76561198381124279,https://steamcommunity.com/profiles/76561198381124279/,its good,Recommended,7.0,346.7 hrs on record,Posted: 5 March
357,76561198418468372,https://steamcommunity.com/profiles/76561198418468372/,https://www.youtube.com/watch?v=SeGw5QyX8Qo,Recommended,43.0,67.3 hrs on record,Posted: 3 March
358,76561198065197323,https://steamcommunity.com/profiles/76561198065197323/,"Paradox is calling their community toxic for criticising their overpriced, broken, unfinished DLCs. That's some though move. Now I'm gonna be toxic and call you the worst Consumer friendly company there is around. Even EA has fallen after they got massive backlash by their community for pushing PAY4EVERYSINGLEFEATURE stuff, hope the same happens to this company. If you have a chance, obtain their content by any other mean than PAYING here on steam. Also I suggest that everyone should express their humble opinion on their money printing policy for releasing unfinished games and then some 15€+ DLCs that fix the game slowly. Paradox DLC policy is so damn ****, that you have to pay 150€+ for every single one of their game in complete bundle. Let's show Paradox that we're really unhappy with the current state.",Not Recommended,681.0,13.4 hrs on record,Posted: 5 May
359,Kayzee44,https://steamcommunity.com/id/Kayzee44/,ayo why tf i need every dlc to play wit da homies kinda cringe tbh,Not Recommended,52.0,6.0 hrs on record,Posted: 15 May
360,76561198151474952,https://steamcommunity.com/profiles/76561198151474952/,VICKY 3 CONFIRMED BABYY,Recommended,20.0,77.7 hrs on record,Posted: 21 May
361,montyzwince,https://steamcommunity.com/id/montyzwince/,"With the news of an imminent release of Victoria III on the horizon there is no better time to experience the original graph and number grand strategy. You could spend hours reforming a backwater, noname, low tech state into a Democratic/Egalitarian utopia without a single war declared or expansive goal in mind and still have a great time just role playing and nation building. Game is a bit clunky and old, if that sort of things turns you off a game then maybe leave this one and wait for (or buy if it's out by the time you see this) the newest entry, otherwise I fully recommend this title to any Paradox or grand strategy fan.",Recommended,518.0,14.7 hrs on record,Posted: 24 June
362,76561198007165173,https://steamcommunity.com/profiles/76561198007165173/,Can't get the game to load anymore.,Not Recommended,29.0,315.7 hrs on record,Posted: 2 May
363,76561199109509130,https://steamcommunity.com/profiles/76561199109509130/,the game gets repetitive,Not Recommended,21.0,29.2 hrs on record,Posted: 21 July
364,InvasiveResults,https://steamcommunity.com/id/InvasiveResults/,Bought this game on sale for five bucks. Playing this game feels like watching paint dry without DLC.,Not Recommended,84.0,6.1 hrs on record,Posted: 13 June
365,76561198314839845,https://steamcommunity.com/profiles/76561198314839845/,,Recommended,0.0,45.0 hrs on record,Posted: 8 July
366,76561198321144155,https://steamcommunity.com/profiles/76561198321144155/,doeant wotrkkkokikooi,Not Recommended,20.0,199.6 hrs on record,Posted: 27 June
367,GeorgeLman,https://steamcommunity.com/id/GeorgeLman/,10/10 built Swedish Panama canal,Recommended,28.0,141.7 hrs on record,Posted: 25 March
368,76561198255790329,https://steamcommunity.com/profiles/76561198255790329/,its good but no vic 3,Not Recommended,16.0,493.3 hrs on record,Posted: 26 April
369,76561198135638586,https://steamcommunity.com/profiles/76561198135638586/,.,Not Recommended,1.0,29.1 hrs on record,Posted: 30 March
370,76561199093230374,https://steamcommunity.com/profiles/76561199093230374/,No victoria 3 :(,Not Recommended,13.0,41.6 hrs on record,Posted: 7 April
371,kaloqn655,https://steamcommunity.com/id/kaloqn655/,Sehr gutes Spiel. Ich kann viele Leute töten!,Recommended,38.0,23.3 hrs on record,Posted: 29 May
372,76561198362249928,https://steamcommunity.com/profiles/76561198362249928/,Victoria 3 is coming soon,Recommended,21.0,25.7 hrs on record,Posted: 21 May
373,76561198188721489,https://steamcommunity.com/profiles/76561198188721489/,It makes my head hurt,Not Recommended,17.0,7.3 hrs on record,Posted: 2 May
374,76561198880242211,https://steamcommunity.com/profiles/76561198880242211/,c`ringe,Not Recommended,7.0,56.6 hrs on record,Posted: 19 February
375,76561198298708731,https://steamcommunity.com/profiles/76561198298708731/,Product received for free ♥♥♥♥,Not Recommended,26.0,0.5 hrs on record,Posted: 26 May
376,76561198356506255,https://steamcommunity.com/profiles/76561198356506255/,Many aspects are restricted depending on your country rating..,Not Recommended,54.0,3.5 hrs on record,Posted: 7 July
377,catwithgun,https://steamcommunity.com/id/catwithgun/,base game,Not Recommended,8.0,30.6 hrs on record,Posted: 8 March
